level,connector,path_1,path_2,path_3,path_4,path_5,macro_category,connector_lower,include_main_v2
inter_sentential,above all,Elaboration,Clarifying,Particularizing,,,Elaboration,above all,True
inter_sentential,chiefly,Elaboration,Clarifying,Particularizing,,,Elaboration,chiefly,True
inter_sentential,mainly,Elaboration,Clarifying,Particularizing,,,Elaboration,mainly,True
inter_sentential,primarily,Elaboration,Clarifying,Particularizing,,,Elaboration,primarily,True
inter_sentential,specifically,Elaboration,Clarifying,Particularizing,,,Elaboration,specifically,True
inter_sentential,particularly,Elaboration,Clarifying,Particularizing,,,Elaboration,particularly,True
inter_sentential,especially important,Elaboration,Clarifying,Particularizing,,,Elaboration,especially important,True
inter_sentential,most notably,Elaboration,Clarifying,Particularizing,,,Elaboration,most notably,True
inter_sentential,of particular relevance,Elaboration,Clarifying,Particularizing,,,Elaboration,of particular relevance,True
inter_sentential,of particular importance,Elaboration,Clarifying,Particularizing,,,Elaboration,of particular importance,True
inter_sentential,crucially,Elaboration,Clarifying,Particularizing,,,Elaboration,crucially,True
inter_sentential,importantly,Elaboration,Clarifying,Particularizing,,,Elaboration,importantly,True
inter_sentential,most importantly,Elaboration,Clarifying,Particularizing,,,Elaboration,most importantly,True
inter_sentential,significantly,Elaboration,Clarifying,Particularizing,,,Elaboration,significantly,True
inter_sentential,notably,Elaboration,Clarifying,Particularizing,,,Elaboration,notably,True
inter_sentential,particularly relevant,Elaboration,Clarifying,Particularizing,,,Elaboration,particularly relevant,True
inter_sentential,especially relevant,Elaboration,Clarifying,Particularizing,,,Elaboration,especially relevant,True
inter_sentential,worth highlighting,Elaboration,Clarifying,Particularizing,,,Elaboration,worth highlighting,True
inter_sentential,worth noting,Elaboration,Clarifying,Particularizing,,,Elaboration,worth noting,True
inter_sentential,as I was saying,Elaboration,Clarifying,Resumptive,,,Elaboration,as i was saying,True
inter_sentential,to resume,Elaboration,Clarifying,Resumptive,,,Elaboration,to resume,True
inter_sentential,to return to the point,Elaboration,Clarifying,Resumptive,,,Elaboration,to return to the point,True
inter_sentential,getting back to,Elaboration,Clarifying,Resumptive,,,Elaboration,getting back to,True
inter_sentential,to circle back,Elaboration,Clarifying,Resumptive,,,Elaboration,to circle back,True
inter_sentential,revisiting,Elaboration,Clarifying,Resumptive,,,Elaboration,revisiting,True
inter_sentential,to recap,Elaboration,Clarifying,Resumptive,,,Elaboration,to recap,True
inter_sentential,picking up the thread,Elaboration,Clarifying,Resumptive,,,Elaboration,picking up the thread,True
inter_sentential,to continue,Elaboration,Clarifying,Resumptive,,,Elaboration,to continue,True
inter_sentential,to return to my earlier point,Elaboration,Clarifying,Resumptive,,,Elaboration,to return to my earlier point,True
inter_sentential,getting back to the main point,Elaboration,Clarifying,Resumptive,,,Elaboration,getting back to the main point,True
inter_sentential,circling back,Elaboration,Clarifying,Resumptive,,,Elaboration,circling back,True
inter_sentential,returning to the earlier discussion,Elaboration,Clarifying,Resumptive,,,Elaboration,returning to the earlier discussion,True
inter_sentential,to recap briefly,Elaboration,Clarifying,Resumptive,,,Elaboration,to recap briefly,True
inter_sentential,to sum up where we were,Elaboration,Clarifying,Resumptive,,,Elaboration,to sum up where we were,True
inter_sentential,to pick up where we left off,Elaboration,Clarifying,Resumptive,,,Elaboration,to pick up where we left off,True
inter_sentential,resuming the previous line of thought,Elaboration,Clarifying,Resumptive,,,Elaboration,resuming the previous line of thought,True
inter_sentential,after all,Elaboration,Clarifying,Summative,,,Elaboration,after all,True
inter_sentential,in short,Elaboration,Clarifying,Summative,,,Elaboration,in short,True
inter_sentential,to sum up,Elaboration,Clarifying,Summative,,,Elaboration,to sum up,True
inter_sentential,in conclusion,Elaboration,Clarifying,Summative,,,Elaboration,in conclusion,True
inter_sentential,briefly,Elaboration,Clarifying,Summative,,,Elaboration,briefly,True
inter_sentential,in a nutshell,Elaboration,Clarifying,Summative,,,Elaboration,in a nutshell,True
inter_sentential,to summarize,Elaboration,Clarifying,Summative,,,Elaboration,to summarize,True
inter_sentential,all in all,Elaboration,Clarifying,Summative,,,Elaboration,all in all,True
inter_sentential,in summary,Elaboration,Clarifying,Summative,,,Elaboration,in summary,True
inter_sentential,ultimately,Elaboration,Clarifying,Summative,,,Elaboration,ultimately,True
inter_sentential,in the final analysis,Elaboration,Clarifying,Summative,,,Elaboration,in the final analysis,True
inter_sentential,when all is said and done,Elaboration,Clarifying,Summative,,,Elaboration,when all is said and done,True
inter_sentential,summation,Elaboration,Clarifying,Summative,,,Elaboration,summation,True
inter_sentential,in sum,Elaboration,Clarifying,Summative,,,Elaboration,in sum,True
inter_sentential,overall,Elaboration,Clarifying,Summative,,,Elaboration,overall,True
inter_sentential,finally,Elaboration,Clarifying,Summative,,,Elaboration,finally,True
inter_sentential,to conclude,Elaboration,Clarifying,Summative,,,Elaboration,to conclude,True
inter_sentential,to conclude briefly,Elaboration,Clarifying,Summative,,,Elaboration,to conclude briefly,True
inter_sentential,to bring this together,Elaboration,Clarifying,Summative,,,Elaboration,to bring this together,True
inter_sentential,to round off,Elaboration,Clarifying,Summative,,,Elaboration,to round off,True
inter_sentential,to summarise the key point,Elaboration,Clarifying,Summative,,,Elaboration,to summarise the key point,True
inter_sentential,in closing,Elaboration,Clarifying,Summative,,,Elaboration,in closing,True
inter_sentential,in drawing things together,Elaboration,Clarifying,Summative,,,Elaboration,in drawing things together,True
inter_sentential,to wrap up,Elaboration,Clarifying,Summative,,,Elaboration,to wrap up,True
inter_sentential,"overall, then",Elaboration,Clarifying,Summative,,,Elaboration,"overall, then",True
inter_sentential,to finalise,Elaboration,Clarifying,Summative,,,Elaboration,to finalise,True
inter_sentential,to close the discussion,Elaboration,Clarifying,Summative,,,Elaboration,to close the discussion,True
inter_sentential,to bring the discussion to a close,Elaboration,Clarifying,Summative,,,Elaboration,to bring the discussion to a close,True
inter_sentential,to sum the argument,Elaboration,Clarifying,Summative,,,Elaboration,to sum the argument,True
inter_sentential,taken together,Elaboration,Clarifying,Summative,,,Elaboration,taken together,True
inter_sentential,viewed collectively,Elaboration,Clarifying,Summative,,,Elaboration,viewed collectively,True
inter_sentential,as a final point,Elaboration,Clarifying,Summative,,,Elaboration,as a final point,True
inter_sentential,actually,Elaboration,Clarifying,Verificative,,,Elaboration,actually,True
inter_sentential,as a matter of fact,Elaboration,Clarifying,Verificative,,,Elaboration,as a matter of fact,True
inter_sentential,in fact,Elaboration,Clarifying,Verificative,,,Elaboration,in fact,True
inter_sentential,indeed,Elaboration,Clarifying,Verificative,,,Elaboration,indeed,True
inter_sentential,truthfully,Elaboration,Clarifying,Verificative,,,Elaboration,truthfully,True
inter_sentential,really,Elaboration,Clarifying,Verificative,,,Elaboration,really,True
inter_sentential,to tell the truth,Elaboration,Clarifying,Verificative,,,Elaboration,to tell the truth,True
inter_sentential,frankly,Elaboration,Clarifying,Verificative,,,Elaboration,frankly,True
inter_sentential,in reality,Elaboration,Clarifying,Verificative,,,Elaboration,in reality,True
inter_sentential,if truth be told,Elaboration,Clarifying,Verificative,,,Elaboration,if truth be told,True
inter_sentential,admittedly,Elaboration,Clarifying,Verificative,,,Elaboration,admittedly,True
inter_sentential,in truth,Elaboration,Clarifying,Verificative,,,Elaboration,in truth,True
inter_sentential,truly,Elaboration,Clarifying,Verificative,,,Elaboration,truly,True
inter_sentential,in point of fact,Elaboration,Clarifying,Verificative,,,Elaboration,in point of fact,True
inter_sentential,undeniably,Elaboration,Clarifying,Verificative,,,Elaboration,undeniably,True
inter_sentential,unquestionably,Elaboration,Clarifying,Verificative,,,Elaboration,unquestionably,True
inter_sentential,unquestionably true,Elaboration,Clarifying,Verificative,,,Elaboration,unquestionably true,True
inter_sentential,unambiguously,Elaboration,Clarifying,Verificative,,,Elaboration,unambiguously,True
inter_sentential,undoubtedly,Elaboration,Clarifying,Verificative,,,Elaboration,undoubtedly,True
inter_sentential,to be fair,Elaboration,Clarifying,Verificative,,,Elaboration,to be fair,True
inter_sentential,to be perfectly honest,Elaboration,Clarifying,Verificative,,,Elaboration,to be perfectly honest,True
inter_sentential,in actual fact,Elaboration,Clarifying,Verificative,,,Elaboration,in actual fact,True
inter_sentential,the reality is,Elaboration,Clarifying,Verificative,,,Elaboration,the reality is,True
inter_sentential,to be sure,Elaboration,Clarifying,Verificative,,,Elaboration,to be sure,True
inter_sentential,certifiably,Elaboration,Clarifying,Verificative,,,Elaboration,certifiably,True
inter_sentential,without a doubt,Elaboration,Clarifying,Verificative,,,Elaboration,without a doubt,True
inter_sentential,another,Extension,Addition,Positive,,,Extension,another,True
inter_sentential,and,Extension,Addition,Positive,,,Extension,and,True
inter_sentential,also,Extension,Addition,Positive,,,Extension,also,True
inter_sentential,furthermore,Extension,Addition,Positive,,,Extension,furthermore,True
inter_sentential,further,Extension,Addition,Positive,,,Extension,further,True
inter_sentential,moreover,Extension,Addition,Positive,,,Extension,moreover,True
inter_sentential,in addition,Extension,Addition,Positive,,,Extension,in addition,True
inter_sentential,additionally,Extension,Addition,Positive,,,Extension,additionally,True
inter_sentential,besides,Extension,Addition,Positive,,,Extension,besides,True
inter_sentential,not to mention,Extension,Addition,Positive,,,Extension,not to mention,True
inter_sentential,let alone,Extension,Addition,Positive,,,Extension,let alone,True
inter_sentential,plus,Extension,Addition,Positive,,,Extension,plus,True
inter_sentential,coupled with,Extension,Addition,Positive,,,Extension,coupled with,True
inter_sentential,alongside,Extension,Addition,Positive,,,Extension,alongside,True
inter_sentential,equally,Extension,Addition,Positive,,,Extension,equally,True
inter_sentential,likewise,Extension,Addition,Positive,,,Extension,likewise,True
inter_sentential,similarly,Extension,Addition,Positive,,,Extension,similarly,True
inter_sentential,by the same token,Extension,Addition,Positive,,,Extension,by the same token,True
inter_sentential,what’s more,Extension,Addition,Positive,,,Extension,what’s more,True
inter_sentential,into the bargain,Extension,Addition,Positive,,,Extension,into the bargain,True
inter_sentential,too,Extension,Addition,Positive,,,Extension,too,True
inter_sentential,what is more,Extension,Addition,Positive,,,Extension,what is more,True
inter_sentential,not only...but also,Extension,Addition,Positive,,,Extension,not only...but also,True
inter_sentential,on top of that,Extension,Addition,Positive,,,Extension,on top of that,True
inter_sentential,in the same way,Extension,Addition,Positive,,,Extension,in the same way,True
inter_sentential,as well as,Extension,Addition,Positive,,,Extension,as well as,True
inter_sentential,in like manner,Extension,Addition,Positive,,,Extension,in like manner,True
inter_sentential,in addition to this,Extension,Addition,Positive,,,Extension,in addition to this,True
inter_sentential,to cap it all,Extension,Addition,Positive,,,Extension,to cap it all,True
inter_sentential,to add to this,Extension,Addition,Positive,,,Extension,to add to this,True
inter_sentential,furthermore to that,Extension,Addition,Positive,,,Extension,furthermore to that,True
inter_sentential,as a further point,Extension,Addition,Positive,,,Extension,as a further point,True
inter_sentential,equally important,Extension,Addition,Positive,,,Extension,equally important,True
inter_sentential,not only that,Extension,Addition,Positive,,,Extension,not only that,True
inter_sentential,to say nothing of,Extension,Addition,Positive,,,Extension,to say nothing of,True
inter_sentential,apart from that,Extension,Addition,Positive,,,Extension,apart from that,True
inter_sentential,what is even more,Extension,Addition,Positive,,,Extension,what is even more,True
inter_sentential,an additional point is,Extension,Addition,Positive,,,Extension,an additional point is,True
inter_sentential,a further example is,Extension,Addition,Positive,,,Extension,a further example is,True
inter_sentential,correspondingly,Extension,Addition,Positive,,,Extension,correspondingly,True
inter_sentential,in similar fashion,Extension,Addition,Positive,,,Extension,in similar fashion,True
inter_sentential,nor,Extension,Addition,Negative,,,Extension,nor,True
inter_sentential,neither,Extension,Addition,Negative,,,Extension,neither,True
inter_sentential,no more,Extension,Addition,Negative,,,Extension,no more,True
inter_sentential,not either,Extension,Addition,Negative,,,Extension,not either,True
inter_sentential,and not,Extension,Addition,Negative,,,Extension,and not,True
inter_sentential,nor yet,Extension,Addition,Negative,,,Extension,nor yet,True
inter_sentential,never,Extension,Addition,Negative,,,Extension,never,True
inter_sentential,not once,Extension,Addition,Negative,,,Extension,not once,True
