text_id,macro_category,n_cases
gig_836c,Enhancement,3
gig_836d,Enhancement,6
gig_838a,Enhancement,1
gig_838c,Enhancement,3
gig_838d,Elaboration,1
gig_838d,Enhancement,2
gig_839a,Enhancement,1
gig_839b,Enhancement,1
gig_840b,Elaboration,1
gig_840c,Enhancement,1
gig_840c,Extension,1
gig_840d,Elaboration,1
gig_841a,Enhancement,1
gig_841c,Enhancement,2
gig_842a,Extension,1
gig_842c,Enhancement,1
gig_843a,Enhancement,2
gig_843b,Enhancement,5
gig_843c,Enhancement,1
gig_843c,Extension,1
gig_844a,Enhancement,1
gig_845a,Enhancement,2
gig_845b,Enhancement,4
gig_845b,Extension,1
gig_845d,Enhancement,3
gig_846a,Extension,1
gig_846c,Enhancement,1
gig_847b,Enhancement,1
gig_847d,Extension,2
gig_849b,Enhancement,1
gig_849c,Elaboration,1
gig_849c,Enhancement,1
gig_849c,Extension,1
gig_84b,Enhancement,3
gig_84c,Enhancement,2
gig_850a,Enhancement,1
gig_850b,Enhancement,1
gig_850c,Enhancement,1
gig_851a,Enhancement,1
gig_851a,Extension,1
gig_851b,Enhancement,2
gig_851d,Enhancement,3
gig_852b,Enhancement,1
gig_852b,Extension,2
gig_852c,Extension,3
gig_852d,Elaboration,2
gig_852d,Enhancement,3
gig_852d,Extension,2
gig_852e,Enhancement,1
gig_853a,Enhancement,1
gig_853a,Extension,1
gig_853b,Extension,1
gig_853c,Extension,3
gig_853d,Extension,3
gig_853e,Enhancement,2
gig_854b,Enhancement,1
gig_854b,Extension,1
gig_854c,Extension,1
gig_854d,Extension,1
gig_854e,Enhancement,1
gig_854e,Extension,2
gig_855a,Enhancement,1
gig_855b,Extension,1
gig_855c,Extension,2
gig_855d,Enhancement,1
gig_855e,Enhancement,1
gig_855e,Extension,1
gig_856a,Extension,2
gig_856b,Enhancement,1
gig_856d,Enhancement,1
gig_856e,Elaboration,1
gig_857a,Enhancement,1
gig_857c,Enhancement,1
gig_858a,Enhancement,1
gig_858a,Extension,2
gig_858c,Enhancement,2
gig_859a,Enhancement,1
gig_859b,Enhancement,2
gig_859b,Extension,1
gig_859c,Enhancement,1
gig_859d,Extension,1
gig_859e,Enhancement,2
gig_85a,Enhancement,1
gig_85b,Enhancement,1
gig_85b,Extension,1
gig_860a,Extension,1
gig_860b,Enhancement,2
gig_860d,Enhancement,1
gig_860e,Extension,1
gig_860f,Enhancement,2
gig_861b,Enhancement,1
gig_861c,Extension,2
gig_861d,Enhancement,5
gig_861e,Enhancement,1
gig_862d,Enhancement,1
gig_862d,Extension,1
gig_863a,Enhancement,1
gig_863e,Enhancement,8
gig_863f,Enhancement,1
gig_864a,Extension,1
gig_864b,Enhancement,2
gig_864c,Elaboration,1
gig_864e,Enhancement,1
gig_865a,Elaboration,1
gig_865b,Enhancement,3
gig_865b,Extension,1
gig_865c,Enhancement,3
gig_865c,Extension,1
gig_865d,Enhancement,2
gig_865d,Extension,1
gig_865e,Enhancement,2
gig_866a,Extension,1
gig_866d,Extension,1
gig_867a,Enhancement,1
gig_867b,Extension,1
gig_867d,Enhancement,2
gig_867e,Enhancement,2
gig_868a,Enhancement,1
gig_868a,Extension,1
gig_868b,Extension,1
gig_868c,Extension,1
gig_868d,Enhancement,1
gig_868e,Enhancement,1
gig_868e,Extension,1
gig_869a,Enhancement,1
gig_869c,Enhancement,2
gig_869d,Extension,2
gig_86a,Enhancement,1
gig_86b,Enhancement,2
gig_870d,Enhancement,1
gig_870e,Enhancement,2
gig_870e,Extension,1
gig_871a,Extension,1
gig_871b,Enhancement,1
gig_871b,Extension,1
gig_871d,Enhancement,2
gig_871e,Enhancement,3
gig_871e,Extension,1
gig_872a,Extension,1
gig_872d,Extension,1
gig_872e,Enhancement,1
gig_872e,Extension,2
gig_873a,Elaboration,1
gig_873b,Elaboration,1
gig_873b,Extension,1
gig_873c,Enhancement,1
gig_873c,Extension,1
gig_873d,Elaboration,1
gig_873e,Elaboration,1
gig_874a,Enhancement,1
gig_874a,Extension,1
gig_875a,Extension,3
gig_875b,Elaboration,1
gig_875b,Enhancement,5
gig_875b,Extension,2
gig_875c,Enhancement,3
gig_875c,Extension,3
gig_875d,Enhancement,1
gig_875d,Extension,1
gig_875e,Enhancement,2
gig_875e,Extension,1
gig_875f,Enhancement,3
gig_876a,Elaboration,1
gig_876a,Enhancement,1
gig_876a,Extension,1
gig_876b,Enhancement,1
gig_876c,Enhancement,1
gig_876c,Extension,1
gig_877a,Elaboration,1
gig_877a,Extension,1
gig_877b,Elaboration,1
gig_877c,Enhancement,2
gig_877c,Extension,2
gig_877d,Extension,1
gig_877e,Elaboration,1
gig_877e,Enhancement,1
gig_877e,Extension,3
gig_877f,Enhancement,1
gig_877f,Extension,4
gig_878a,Elaboration,1
gig_878a,Extension,1
gig_878d,Enhancement,3
gig_878d,Extension,1
gig_879a,Elaboration,1
gig_879a,Enhancement,1
gig_879a,Extension,3
gig_879b,Enhancement,2
gig_879c,Enhancement,1
gig_879d,Extension,1
gig_879f,Extension,1
gig_87a,Enhancement,5
gig_87a,Extension,1
gig_87b,Elaboration,1
gig_87b,Enhancement,2
gig_87b,Extension,1
gig_880a,Elaboration,1
gig_880a,Extension,3
gig_880b,Enhancement,4
gig_880b,Extension,1
gig_880c,Elaboration,1
gig_880c,Enhancement,1
gig_880c,Extension,1
gig_880e,Extension,1
gig_881a,Elaboration,1
gig_881a,Enhancement,2
gig_881a,Extension,1
gig_881b,Enhancement,2
gig_881b,Extension,2
gig_881c,Extension,1
gig_882a,Extension,1
gig_882b,Enhancement,1
gig_882c,Enhancement,2
gig_882c,Extension,3
gig_883a,Extension,1
gig_883b,Elaboration,1
gig_883b,Extension,1
gig_883d,Extension,1
gig_883e,Elaboration,1
gig_883e,Enhancement,3
gig_883e,Extension,1
gig_883f,Extension,1
gig_884a,Enhancement,1
gig_884a,Extension,1
gig_884b,Enhancement,2
gig_884c,Enhancement,2
gig_885a,Enhancement,2
gig_885a,Extension,2
gig_885b,Enhancement,1
gig_885c,Extension,1
gig_886a,Elaboration,1
gig_886b,Elaboration,1
gig_886b,Enhancement,2
gig_886b,Extension,2
gig_887a,Extension,1
gig_888a,Enhancement,6
gig_888a,Extension,1
gig_888b,Enhancement,3
gig_889a,Elaboration,1
gig_889b,Enhancement,4
gig_88a,Enhancement,2
gig_890a,Enhancement,1
gig_890a,Extension,2
gig_890b,Enhancement,2
gig_890b,Extension,5
gig_890c,Enhancement,1
gig_891a,Enhancement,3
gig_891a,Extension,2
gig_891b,Enhancement,1
gig_891c,Elaboration,1
gig_892b,Enhancement,5
gig_893,Enhancement,3
gig_893,Extension,4
gig_894a,Enhancement,2
gig_894b,Elaboration,1
gig_894b,Enhancement,2
gig_894c,Enhancement,1
gig_894c,Extension,1
gig_895a,Enhancement,2
gig_895a,Extension,1
gig_895b,Enhancement,3
gig_895c,Extension,1
gig_896a,Enhancement,2
gig_896a,Extension,2
gig_896b,Elaboration,1
gig_896b,Extension,1
gig_896c,Enhancement,1
gig_897a,Elaboration,1
gig_897a,Enhancement,2
gig_897a,Extension,2
gig_897b,Elaboration,1
gig_897b,Enhancement,1
gig_898a,Enhancement,1
gig_898a,Extension,1
gig_898b,Enhancement,1
gig_898b,Extension,2
gig_898c,Extension,3
gig_899b,Enhancement,1
gig_899b,Extension,1
gig_89b,Enhancement,1
gig_89b,Extension,1
gig_89c,Enhancement,1
gig_8a,Enhancement,1
gig_8c,Enhancement,3
gig_8c,Extension,1
gig_900,Extension,1
gig_901a,Elaboration,1
gig_901a,Enhancement,8
gig_901a,Extension,3
gig_901b,Enhancement,2
gig_902a,Elaboration,1
gig_902a,Enhancement,11
gig_902a,Extension,3
gig_902b,Enhancement,2
gig_903a,Elaboration,1
gig_903a,Enhancement,1
gig_903b,Enhancement,2
gig_904a,Extension,2
gig_904b,Enhancement,3
gig_904c,Enhancement,1
gig_905b,Enhancement,2
gig_905c,Enhancement,1
gig_905c,Extension,1
gig_906b,Enhancement,1
gig_906d,Enhancement,2
gig_907a,Enhancement,1
gig_907a,Extension,1
gig_907b,Enhancement,1
gig_907b,Extension,1
gig_907c,Enhancement,1
gig_908a,Enhancement,1
gig_908b,Enhancement,2
gig_908b,Extension,1
gig_908c,Enhancement,1
gig_908c,Extension,1
gig_908d,Extension,1
gig_909a,Enhancement,1
gig_909b,Enhancement,4
gig_909c,Enhancement,1
gig_909c,Extension,1
gig_90b,Extension,2
gig_910a,Elaboration,1
gig_910a,Enhancement,2
gig_910b,Enhancement,1
gig_910b,Extension,2
gig_910c,Enhancement,2
gig_910c,Extension,1
gig_910d,Elaboration,2
gig_910d,Enhancement,3
gig_910d,Extension,4
gig_911a,Enhancement,3
gig_911a,Extension,2
gig_911b,Enhancement,2
gig_911c,Enhancement,3
gig_911c,Extension,1
gig_912b,Enhancement,1
gig_912b,Extension,1
gig_912c,Enhancement,2
gig_912d,Enhancement,1
gig_913a,Elaboration,1
gig_913a,Enhancement,1
gig_913b,Enhancement,3
gig_913c,Enhancement,2
gig_913c,Extension,1
gig_914b,Enhancement,3
gig_914d,Enhancement,1
gig_914d,Extension,1
gig_915a,Extension,2
gig_915b,Enhancement,1
gig_915c,Enhancement,4
gig_915c,Extension,1
gig_915d,Enhancement,1
gig_916a,Enhancement,1
gig_916b,Enhancement,1
gig_916c,Enhancement,1
gig_916c,Extension,1
gig_916d,Extension,1
gig_917b,Enhancement,2
gig_917c,Enhancement,6
gig_917c,Extension,1
gig_917d,Extension,2
gig_918a,Enhancement,1
gig_918b,Enhancement,1
gig_918c,Enhancement,1
gig_918d,Extension,1
gig_919b,Enhancement,1
gig_919c,Enhancement,2
gig_919d,Extension,2
gig_920b,Enhancement,2
gig_920c,Enhancement,2
gig_920d,Extension,2
gig_921a,Enhancement,1
gig_921a,Extension,1
gig_921b,Enhancement,2
gig_921b,Extension,2
gig_921c,Enhancement,1
gig_921c,Extension,1
gig_922b,Enhancement,1
gig_922b,Extension,1
gig_922c,Enhancement,1
gig_922d,Elaboration,2
gig_922d,Enhancement,1
gig_922d,Extension,1
gig_923a,Extension,2
gig_923b,Enhancement,3
gig_923c,Enhancement,2
gig_923c,Extension,1
gig_923d,Enhancement,1
gig_923d,Extension,2
gig_924b,Enhancement,1
gig_924b,Extension,1
gig_924c,Enhancement,1
gig_925a,Extension,2
gig_925b,Enhancement,2
gig_925b,Extension,2
gig_925c,Enhancement,1
gig_925c,Extension,2
gig_925d,Enhancement,2
gig_926b,Enhancement,2
gig_926c,Enhancement,4
gig_926c,Extension,1
gig_927b,Enhancement,5
gig_927c,Enhancement,1
gig_928a,Enhancement,1
gig_928b,Enhancement,1
gig_928c,Enhancement,1
gig_928c,Extension,3
gig_928d,Extension,1
gig_929a,Enhancement,3
gig_929b,Enhancement,1
gig_929c,Extension,2
gig_929d,Enhancement,1
gig_929d,Extension,2
gig_92a,Enhancement,4
gig_92b,Elaboration,1
gig_92b,Enhancement,3
gig_930a,Elaboration,1
gig_930a,Enhancement,1
gig_930b,Enhancement,2
gig_930b,Extension,1
gig_930c,Enhancement,2
gig_930c,Extension,1
gig_930d,Enhancement,2
gig_931a,Extension,2
gig_931b,Enhancement,4
gig_931c,Extension,1
gig_932a,Extension,1
gig_932b,Enhancement,5
gig_932c,Enhancement,4
gig_932c,Extension,1
gig_933a,Extension,1
gig_933b,Enhancement,1
gig_933c,Enhancement,1
gig_934a,Enhancement,1
gig_934b,Enhancement,1
gig_934c,Enhancement,3
gig_934c,Extension,1
gig_935b,Enhancement,1
gig_935c,Enhancement,2
gig_936a,Elaboration,1
gig_936a,Extension,1
gig_936b,Enhancement,3
gig_936b,Extension,1
gig_936c,Enhancement,3
gig_936c,Extension,1
gig_936d,Extension,1
gig_937b,Enhancement,2
gig_937c,Enhancement,3
gig_938a,Enhancement,1
gig_938b,Enhancement,3
gig_938b,Extension,1
gig_938c,Enhancement,1
gig_938c,Extension,2
gig_938d,Elaboration,1
gig_938d,Enhancement,3
gig_939b,Enhancement,3
gig_939c,Enhancement,11
gig_93a,Enhancement,2
gig_93b,Enhancement,1
gig_93b,Extension,1
gig_940a,Extension,1
gig_940b,Enhancement,2
gig_940b,Extension,2
gig_940c,Enhancement,1
gig_940d,Enhancement,2
gig_941a,Enhancement,1
gig_941b,Enhancement,2
gig_941c,Enhancement,4
gig_942b,Enhancement,2
gig_942b,Extension,2
gig_942c,Enhancement,1
gig_942c,Extension,2
gig_943a,Extension,1
gig_943b,Enhancement,1
gig_944a,Enhancement,1
gig_944c,Enhancement,3
gig_944d,Enhancement,1
gig_944d,Extension,2
gig_944e,Extension,1
gig_945a,Extension,1
gig_945b,Enhancement,2
gig_945b,Extension,3
gig_945c,Extension,1
gig_946a,Elaboration,1
gig_946a,Extension,2
gig_946c,Enhancement,5
gig_946c,Extension,1
gig_946d,Enhancement,4
gig_947a,Enhancement,1
gig_947a,Extension,1
gig_947b,Enhancement,3
gig_947c,Extension,2
gig_948a,Enhancement,1
gig_948b,Enhancement,1
gig_948b,Extension,1
gig_948c,Enhancement,1
gig_949a,Extension,1
gig_949b,Extension,2
gig_949c,Extension,1
gig_950b,Enhancement,1
gig_950c,Extension,2
gig_952c,Enhancement,1
gig_953a,Extension,1
gig_954a,Elaboration,1
gig_954a,Enhancement,3
gig_954a,Extension,2
gig_954c,Enhancement,2
gig_954c,Extension,2
gig_955a,Enhancement,1
gig_955a,Extension,1
gig_955b,Elaboration,1
gig_955b,Enhancement,3
gig_955b,Extension,2
gig_956b,Enhancement,1
gig_956c,Enhancement,1
gig_956c,Extension,1
gig_957,Enhancement,6
gig_958a,Enhancement,1
gig_958b,Enhancement,2
gig_958b,Extension,1
gig_959a,Elaboration,1
gig_959a,Enhancement,2
gig_959a,Extension,2
gig_959b,Enhancement,8
gig_959b,Extension,1
gig_95a,Enhancement,1
gig_95b,Enhancement,1
gig_95c,Enhancement,1
gig_960a,Enhancement,2
gig_961a,Enhancement,2
gig_961b,Extension,1
gig_961c,Enhancement,2
gig_961c,Extension,1
gig_962a,Extension,1
gig_962b,Elaboration,1
gig_962b,Enhancement,4
gig_962b,Extension,2
gig_963a,Enhancement,2
gig_964b,Enhancement,1
gig_966a,Extension,1
gig_966c,Extension,1
gig_96a,Enhancement,1
gig_96b,Enhancement,1
gig_96b,Extension,2
gig_973b,Extension,1
gig_974a,Enhancement,1
gig_974b,Elaboration,1
gig_974b,Extension,1
gig_975a,Enhancement,2
gig_975b,Enhancement,2
gig_975c,Elaboration,1
gig_975c,Enhancement,1
gig_975c,Extension,1
gig_976a,Enhancement,4
gig_976b,Enhancement,1
gig_977a,Enhancement,6
gig_977a,Extension,1
gig_977b,Enhancement,7
gig_977b,Extension,1
gig_978a,Elaboration,1
gig_978a,Enhancement,7
gig_978a,Extension,7
gig_978b,Enhancement,3
gig_978b,Extension,2
gig_978d,Elaboration,3
gig_978d,Extension,1
gig_979a,Extension,2
gig_979b,Enhancement,1
gig_97c,Enhancement,1
gig_981c,Enhancement,1
gig_982b,Extension,1
gig_984a,Enhancement,1
gig_984b,Extension,1
gig_985,Extension,1
gig_987,Enhancement,1
gig_988,Elaboration,1
gig_988,Enhancement,2
gig_989,Enhancement,1
gig_98b,Enhancement,3
gig_990a1,Enhancement,7
gig_990a2,Enhancement,7
gig_990a2,Extension,6
gig_991a1,Enhancement,1
gig_991a2,Elaboration,2
gig_991a2,Enhancement,3
gig_991a2,Extension,1
gig_992a1,Elaboration,1
gig_992a1,Enhancement,13
gig_992a2,Enhancement,5
gig_992a2,Extension,2
gig_993a1,Enhancement,2
gig_993a1,Extension,1
gig_993a2,Enhancement,3
gig_993a2,Extension,5
gig_994b,Extension,2
gig_994c,Enhancement,1
gig_996a,Enhancement,1
gig_996c,Extension,3
gig_997a,Enhancement,2
gig_997a,Extension,3
gig_997b,Extension,3
gig_997c,Extension,2
gig_998a,Extension,1
gig_998b,Enhancement,1
gig_999,Enhancement,3
gig_999,Extension,9
gig_99b,Enhancement,1
gig_99b,Extension,1
