text_id,taxis,n_cases
de_wr_c1_21_13_14_lw,hypotactic,10
de_wr_c1_21_13_14_lw,paratactic,7
de_wr_c1_21_13_14_sh,hypotactic,2
de_wr_c1_21_14_13_fk,hypotactic,2
de_wr_c1_21_14_13_fk,paratactic,1
de_wr_c1_21_15_13_rd,hypotactic,10
de_wr_c1_21_15_13_rd,paratactic,5
de_wr_c1_21_15_14_rs,hypotactic,8
de_wr_c1_21_15_14_rs,paratactic,6
de_wr_c1_21_16_13_du,hypotactic,12
de_wr_c1_21_16_13_du,paratactic,3
de_wr_c1_21_17_14_ls,hypotactic,6
de_wr_c1_21_17_14_ls,paratactic,5
de_wr_c1_21_9_14_tm,hypotactic,7
de_wr_c1_21_9_14_tm,paratactic,2
de_wr_c1_22_12_13_ah,hypotactic,10
de_wr_c1_22_12_13_ah,paratactic,4
de_wr_c1_22_12_13_db,hypotactic,9
de_wr_c1_22_12_13_db,paratactic,4
de_wr_c1_22_13_14_dw,hypotactic,8
de_wr_c1_22_13_14_dw,paratactic,1
de_wr_c1_22_14_14_bg,hypotactic,4
de_wr_c1_22_14_14_bg,paratactic,4
de_wr_c1_22_14_14_slk,hypotactic,6
de_wr_c1_22_14_14_slk,paratactic,3
de_wr_c1_22_15_14_ad,hypotactic,6
de_wr_c1_22_15_14_ad,paratactic,1
de_wr_c1_22_15_14_ct,hypotactic,7
de_wr_c1_22_15_14_ct,paratactic,5
de_wr_c1_22_15_14_nb,hypotactic,6
de_wr_c1_22_15_14_nb,paratactic,3
de_wr_c1_22_9_13_lv,hypotactic,6
de_wr_c1_22_9_13_lv,paratactic,1
de_wr_c1_23_10_13_sp,hypotactic,4
de_wr_c1_23_10_13_sp,paratactic,2
de_wr_c1_23_11_13_jm,hypotactic,5
de_wr_c1_23_11_13_jm,paratactic,3
de_wr_c1_23_11_14_jp,hypotactic,4
de_wr_c1_23_11_14_jp,paratactic,1
de_wr_c1_23_14_14_cr,hypotactic,11
de_wr_c1_23_14_14_cr,paratactic,1
de_wr_c1_23_14_14_fs,hypotactic,7
de_wr_c1_23_14_14_fs,paratactic,3
de_wr_c1_23_14_14_kd,hypotactic,6
de_wr_c1_23_14_14_kd,paratactic,1
de_wr_c1_23_15_14_pge,hypotactic,5
de_wr_c1_23_15_14_pge,paratactic,3
de_wr_c1_23_16_14_mgh,hypotactic,6
de_wr_c1_23_18_13_tl,hypotactic,8
de_wr_c1_23_18_13_tl,paratactic,2
de_wr_c1_23_18_14_ek,hypotactic,8
de_wr_c1_23_20_14_cb,hypotactic,4
de_wr_c1_23_20_14_cb,paratactic,1
de_wr_c1_23_9_13_vg,hypotactic,5
de_wr_c1_23_9_13_vg,paratactic,1
de_wr_c1_24_11_13_kh,hypotactic,9
de_wr_c1_24_11_13_kh,paratactic,3
de_wr_c1_24_12_13_sn,hypotactic,2
de_wr_c1_24_12_13_sn,paratactic,2
de_wr_c1_24_15_14_la,hypotactic,7
de_wr_c1_24_15_14_la,paratactic,5
de_wr_c1_24_16.5_14_sb,hypotactic,6
de_wr_c1_24_16.5_14_sb,paratactic,1
de_wr_c1_24_16_14_cn,hypotactic,9
de_wr_c1_24_16_14_cn,paratactic,2
de_wr_c1_25_10_13_vk,hypotactic,11
de_wr_c1_25_10_13_vk,paratactic,3
de_wr_c1_25_12_13_am,hypotactic,6
de_wr_c1_25_12_13_am,paratactic,1
de_wr_c1_25_12_13_os,hypotactic,6
de_wr_c1_25_14.5_14_mm,hypotactic,5
de_wr_c1_25_14.5_14_mm,paratactic,4
de_wr_c1_26_16.5_14_mn,hypotactic,9
de_wr_c1_26_16.5_14_mn,paratactic,6
de_wr_c1_26_16_14_rl,hypotactic,4
de_wr_c1_26_17.5_14_jh,hypotactic,4
de_wr_c1_26_17.5_14_jh,paratactic,1
de_wr_c1_26_17_14_ap,hypotactic,2
de_wr_c1_26_17_14_ap,paratactic,2
de_wr_c1_27_21_13_aa,hypotactic,4
de_wr_c1_27_21_13_aa,paratactic,2
de_wr_c1_27_7.5_14_plk,hypotactic,11
de_wr_c1_27_7.5_14_plk,paratactic,3
de_wr_c1_28_19_14_jf,hypotactic,4
de_wr_c1_28_19_14_jf,paratactic,3
de_wr_c1_32_20_14_md,hypotactic,3
de_wr_c1_32_20_14_md,paratactic,2
de_wr_c1_34_9_14_nl,hypotactic,8
de_wr_c1_34_9_14_nl,paratactic,3
de_wr_c1_35_15_14_rb,hypotactic,5
de_wr_c1_46_36_14_ik,hypotactic,4
de_wr_c1_46_36_14_ik,paratactic,3
de_wr_c1_48_9_14_jgp,hypotactic,3
de_wr_c2_18_12_13_mr,hypotactic,3
de_wr_c2_18_13_14_tcf,hypotactic,9
de_wr_c2_18_13_14_tcf,paratactic,4
de_wr_c2_18_9_14_lb,hypotactic,3
de_wr_c2_18_9_14_lb,paratactic,1
de_wr_c2_19_10_13_js,hypotactic,5
de_wr_c2_19_10_13_js,paratactic,1
de_wr_c2_19_10_14_ef,hypotactic,5
de_wr_c2_19_10_14_ef,paratactic,3
de_wr_c2_19_11.5_14_lk,hypotactic,5
de_wr_c2_19_11.5_14_lk,paratactic,1
de_wr_c2_19_11_14_ae,hypotactic,12
de_wr_c2_19_11_14_ae,paratactic,12
de_wr_c2_19_11_14_jw,hypotactic,7
de_wr_c2_19_11_14_jw,paratactic,4
de_wr_c2_19_11_14_sg,hypotactic,5
de_wr_c2_19_12.5_14_jw,hypotactic,5
de_wr_c2_19_12.5_14_jw,paratactic,3
de_wr_c2_19_12_14_jh,hypotactic,4
de_wr_c2_19_12_14_jh,paratactic,2
de_wr_c2_19_13_14_ck,hypotactic,6
de_wr_c2_19_13_14_ck,paratactic,3
de_wr_c2_19_13_14_ik,hypotactic,7
de_wr_c2_19_13_14_ik,paratactic,8
de_wr_c2_19_13_14_kr,hypotactic,5
de_wr_c2_19_13_14_mj,hypotactic,6
de_wr_c2_19_13_14_mj,paratactic,2
de_wr_c2_19_13_14_nn,hypotactic,9
de_wr_c2_19_13_14_nn,paratactic,3
de_wr_c2_19_16_14_lkh,hypotactic,5
de_wr_c2_20_10_13_mc,hypotactic,5
de_wr_c2_20_10_13_mc,paratactic,4
de_wr_c2_20_10_14_dk,hypotactic,3
de_wr_c2_20_10_14_dk,paratactic,3
de_wr_c2_20_10_14_vw,hypotactic,3
de_wr_c2_20_10_14_vw,paratactic,3
de_wr_c2_20_11_14_hk,hypotactic,4
de_wr_c2_20_11_14_hk,paratactic,3
de_wr_c2_20_12_13_lb,hypotactic,5
de_wr_c2_20_12_13_lb,paratactic,4
de_wr_c2_20_12_14_hse,hypotactic,5
de_wr_c2_20_12_14_hse,paratactic,4
de_wr_c2_20_12_14_js,hypotactic,3
de_wr_c2_20_12_14_js,paratactic,3
de_wr_c2_20_12_14_lg,hypotactic,9
de_wr_c2_20_12_14_lg,paratactic,6
de_wr_c2_20_12_14_mi,hypotactic,7
de_wr_c2_20_12_14_mi,paratactic,3
de_wr_c2_20_12_14_np,hypotactic,9
de_wr_c2_20_12_14_np,paratactic,2
de_wr_c2_20_12_14_tb,hypotactic,14
de_wr_c2_20_12_14_tb,paratactic,3
de_wr_c2_20_13_13_ss,hypotactic,5
de_wr_c2_20_13_13_ss,paratactic,1
de_wr_c2_20_13_14_tw,hypotactic,15
de_wr_c2_20_13_14_tw,paratactic,1
de_wr_c2_20_14_14_fb,hypotactic,3
de_wr_c2_20_14_14_kh,hypotactic,5
de_wr_c2_20_14_14_lb,hypotactic,4
de_wr_c2_20_14_14_lb,paratactic,3
de_wr_c2_20_8_14_ms,hypotactic,6
de_wr_c2_20_8_14_ms,paratactic,3
de_wr_c2_21_11_13_jb,hypotactic,3
de_wr_c2_21_11_13_jb,paratactic,2
de_wr_c2_21_11_14_jt,hypotactic,6
de_wr_c2_21_11_14_jt,paratactic,3
de_wr_c2_21_11_14_lv,hypotactic,14
de_wr_c2_21_11_14_lv,paratactic,4
de_wr_c2_21_12_14_mcs,hypotactic,4
de_wr_c2_21_12_14_mcs,paratactic,1
de_wr_c2_21_12_14_ml,hypotactic,8
de_wr_c2_21_12_14_ml,paratactic,1
de_wr_c2_21_13_13_lp,hypotactic,6
de_wr_c2_21_13_13_lp,paratactic,1
de_wr_c2_21_13_14_elw,hypotactic,4
de_wr_c2_21_13_14_elw,paratactic,2
de_wr_c2_21_13_14_ks,hypotactic,10
de_wr_c2_21_13_14_ks,paratactic,4
de_wr_c2_21_13_14_ld,hypotactic,3
de_wr_c2_21_13_14_ld,paratactic,1
de_wr_c2_21_13_14_mp,hypotactic,11
de_wr_c2_21_13_14_mp,paratactic,1
de_wr_c2_21_14_14_sh,hypotactic,14
de_wr_c2_21_14_14_sh,paratactic,4
de_wr_c2_21_9_13_mb,hypotactic,8
de_wr_c2_21_9_13_mb,paratactic,1
de_wr_c2_22_10_13_cs,hypotactic,6
de_wr_c2_22_10_13_cs,paratactic,1
de_wr_c2_22_10_13_jw,hypotactic,4
de_wr_c2_22_10_13_jw,paratactic,1
de_wr_c2_22_10_13_tz,hypotactic,4
de_wr_c2_22_10_13_tz,paratactic,4
de_wr_c2_22_11_14_ah,hypotactic,5
de_wr_c2_22_11_14_ah,paratactic,1
de_wr_c2_22_12_13_ak,hypotactic,5
de_wr_c2_22_12_13_ak,paratactic,1
de_wr_c2_22_12_13_as,hypotactic,10
de_wr_c2_22_12_13_as,paratactic,3
de_wr_c2_22_13_13_sw,hypotactic,5
de_wr_c2_22_13_13_sw,paratactic,2
de_wr_c2_22_13_14_lf,hypotactic,11
de_wr_c2_22_13_14_lf,paratactic,3
de_wr_c2_22_14_13_cb,hypotactic,3
de_wr_c2_22_14_14_jlr,hypotactic,9
de_wr_c2_22_14_14_jlr,paratactic,4
de_wr_c2_22_14_14_mh,hypotactic,11
de_wr_c2_22_14_14_mh,paratactic,3
de_wr_c2_22_14_14_ng,hypotactic,15
de_wr_c2_22_14_14_ng,paratactic,2
de_wr_c2_22_14_14_ss,hypotactic,6
de_wr_c2_22_14_14_ss,paratactic,5
de_wr_c2_22_15_14_ip,hypotactic,6
de_wr_c2_22_15_14_ip,paratactic,5
de_wr_c2_22_16_14_ar,hypotactic,4
de_wr_c2_22_16_14_ar,paratactic,2
de_wr_c2_23_12_13_nh,hypotactic,4
de_wr_c2_23_15_14_ss,hypotactic,7
de_wr_c2_23_15_14_ss,paratactic,5
de_wr_c2_23_17_14_jh,hypotactic,5
de_wr_c2_23_17_14_jh,paratactic,3
de_wr_c2_23_8_13_ks,hypotactic,3
de_wr_c2_24_11_13_lh,hypotactic,6
de_wr_c2_24_11_13_lh,paratactic,2
de_wr_c2_24_14_14_jw,hypotactic,13
de_wr_c2_24_14_14_jw,paratactic,5
de_wr_c2_24_14_14_yo,hypotactic,5
de_wr_c2_24_15_14_cb,hypotactic,7
de_wr_c2_24_15_14_cb,paratactic,3
de_wr_c2_24_15_14_th,hypotactic,9
de_wr_c2_24_15_14_th,paratactic,3
de_wr_c2_24_16_14_sm,hypotactic,8
de_wr_c2_24_16_14_sm,paratactic,3
de_wr_c2_24_16_14_vs,hypotactic,6
de_wr_c2_24_16_14_vs,paratactic,1
de_wr_c2_24_9_13_ja,hypotactic,12
de_wr_c2_24_9_13_ja,paratactic,1
de_wr_c2_25_15_14_if,hypotactic,3
de_wr_c2_25_15_14_if,paratactic,1
de_wr_c2_25_15_14_kcf,hypotactic,10
de_wr_c2_25_15_14_kcf,paratactic,1
de_wr_c2_25_16_13_jb,hypotactic,5
de_wr_c2_25_16_13_jb,paratactic,4
de_wr_c2_27_19_14_jl,hypotactic,7
de_wr_c2_27_19_14_jl,paratactic,6
de_wr_c2_28_17.5_14_nh,hypotactic,4
de_wr_c2_28_17_14_sl,hypotactic,11
de_wr_c2_28_17_14_sl,paratactic,1
de_wr_c2_28_18_14_ds,hypotactic,2
de_wr_c2_28_18_14_ds,paratactic,2
de_wr_c2_29_18_13_ig,hypotactic,6
de_wr_c2_29_18_13_ig,paratactic,2
de_wr_c2_29_18_13_ms,hypotactic,4
de_wr_c2_29_18_13_ms,paratactic,3
de_wr_c2_29_8.5_14_fh,hypotactic,7
de_wr_c2_29_8.5_14_fh,paratactic,1
de_wr_c2_34_24_14_so,hypotactic,7
de_wr_c2_34_24_14_so,paratactic,2
de_wr_c2_36_10_13_cs,hypotactic,3
de_wr_c2_36_23_14_sts,hypotactic,6
de_wr_c2_36_23_14_sts,paratactic,3
de_wr_c2_36_8_14_jsm,hypotactic,3
de_wr_c2_36_8_14_jsm,paratactic,3
de_wr_c2_38_15_14_kp,hypotactic,5
de_wr_c2_38_15_14_kp,paratactic,2
de_wr_c2_41_8_13_na,hypotactic,6
de_wr_c2_41_8_13_na,paratactic,2
de_wr_c2_53_44_14_jr,hypotactic,5
de_wr_c2_53_44_14_jr,paratactic,4
es_wr_a1_12_5_13_add,hypotactic,2
es_wr_a1_12_5_13_agr,hypotactic,2
es_wr_a1_12_5_13_agr,paratactic,2
es_wr_a1_12_5_13_fag,hypotactic,4
es_wr_a1_12_5_13_fag,paratactic,3
es_wr_a1_12_6_13_acc,hypotactic,2
es_wr_a1_12_6_13_acc,paratactic,1
es_wr_a1_12_6_13_aga,hypotactic,2
es_wr_a1_12_6_13_cam,hypotactic,3
es_wr_a1_12_6_13_cam,paratactic,4
es_wr_a1_12_6_13_ds,hypotactic,2
es_wr_a1_12_6_13_ear,hypotactic,2
es_wr_a1_12_6_13_eog,hypotactic,2
es_wr_a1_12_6_13_eog,paratactic,1
es_wr_a1_12_6_13_fgr,hypotactic,2
es_wr_a1_12_6_13_fmc,hypotactic,2
es_wr_a1_12_6_13_jmj,hypotactic,3
es_wr_a1_12_6_13_lgm,hypotactic,3
es_wr_a1_12_6_13_lgm,paratactic,1
es_wr_a1_12_6_13_lgv,hypotactic,2
es_wr_a1_12_6_13_lgv,paratactic,1
es_wr_a1_12_6_13_lrr,hypotactic,2
es_wr_a1_12_6_13_lrr,paratactic,4
es_wr_a1_12_6_13_mlv,hypotactic,2
es_wr_a1_12_6_13_pgdrc,hypotactic,2
es_wr_a1_12_6_13_pgdrc,paratactic,2
es_wr_a1_12_6_13_umv,hypotactic,2
es_wr_a1_12_6_13_umv,paratactic,1
es_wr_a1_12_7_13_aob,hypotactic,3
es_wr_a1_12_7_13_aob,paratactic,1
es_wr_a1_12_7_13_dgg,hypotactic,2
es_wr_a1_12_7_13_dgg,paratactic,1
es_wr_a1_12_7_13_eva,hypotactic,2
es_wr_a1_12_7_13_jec,hypotactic,2
es_wr_a1_12_8_13_amrf,hypotactic,2
es_wr_a1_12_8_13_amrf,paratactic,1
es_wr_a1_12_8_13_egf,hypotactic,3
es_wr_a1_12_8_13_erp,hypotactic,3
es_wr_a1_12_8_13_erp,paratactic,2
es_wr_a1_12_8_13_lvb,hypotactic,2
es_wr_a1_12_8_13_lvb,paratactic,1
es_wr_a1_12_8_13_ml,hypotactic,2
es_wr_a1_12_9_13_abg,hypotactic,4
es_wr_a1_12_9_13_abg,paratactic,7
es_wr_a1_12_9_13_alf,hypotactic,2
es_wr_a1_12_9_13_alf,paratactic,4
es_wr_a1_12_9_13_ccd,hypotactic,3
es_wr_a1_12_9_13_ccd,paratactic,5
es_wr_a1_12_9_13_cvr,hypotactic,2
es_wr_a1_12_9_13_mmr,hypotactic,3
es_wr_a1_12_9_13_rlm,hypotactic,3
es_wr_a1_12_9_13_vab,hypotactic,2
es_wr_a1_12_9_13_vab,paratactic,4
es_wr_a1_12_unknown_13_mpp,hypotactic,3
es_wr_a1_12_unknown_13_mpp,paratactic,4
es_wr_a1_13_0_13_amr,hypotactic,2
es_wr_a1_13_0_13_amr,paratactic,1
es_wr_a1_13_10_13_clm,hypotactic,4
es_wr_a1_13_10_13_clm,paratactic,2
es_wr_a1_13_10_13_cre,hypotactic,5
es_wr_a1_13_10_13_cre,paratactic,1
es_wr_a1_13_10_13_dlc,hypotactic,2
es_wr_a1_13_10_13_dlc,paratactic,5
es_wr_a1_13_3_13_crt,hypotactic,4
es_wr_a1_13_3_13_crt,paratactic,3
es_wr_a1_13_3_13_dsv,hypotactic,2
es_wr_a1_13_3_13_mmc,hypotactic,4
es_wr_a1_13_3_13_rlf,hypotactic,2
es_wr_a1_13_3_13_ros,hypotactic,2
es_wr_a1_13_3_13_scg,hypotactic,3
es_wr_a1_13_4_13_mfr,hypotactic,4
es_wr_a1_13_4_13_mfr,paratactic,3
es_wr_a1_13_5_13_amm,hypotactic,2
es_wr_a1_13_5_13_amm,paratactic,1
es_wr_a1_13_5_13_jlmb,hypotactic,2
es_wr_a1_13_5_13_lmp,hypotactic,2
es_wr_a1_13_5_13_lmp,paratactic,1
es_wr_a1_13_5_13_sqa,hypotactic,2
es_wr_a1_13_6_13_fpr,hypotactic,2
es_wr_a1_13_6_13_imm,hypotactic,4
es_wr_a1_13_6_13_imm,paratactic,2
es_wr_a1_13_6_13_jts,hypotactic,2
es_wr_a1_13_6_13_jts,paratactic,1
es_wr_a1_13_6_13_rci,hypotactic,2
es_wr_a1_13_6_13_rci,paratactic,1
es_wr_a1_13_7_13_bl,hypotactic,2
es_wr_a1_13_7_13_bl,paratactic,2
es_wr_a1_13_7_13_csm,hypotactic,2
es_wr_a1_13_7_13_csm,paratactic,1
es_wr_a1_13_7_13_ero,hypotactic,2
es_wr_a1_13_7_13_ero,paratactic,1
es_wr_a1_13_7_13_jml,hypotactic,2
es_wr_a1_13_7_13_lgn,hypotactic,2
es_wr_a1_13_7_13_scaa,hypotactic,2
es_wr_a1_13_7_13_scaa,paratactic,2
es_wr_a1_13_8_13_jmgs,hypotactic,5
es_wr_a1_13_8_13_jmgs,paratactic,4
es_wr_a1_13_8_13_jp,hypotactic,2
es_wr_a1_13_8_13_jsm,hypotactic,2
es_wr_a1_13_8_13_jsm,paratactic,3
es_wr_a1_13_9_13_atc,hypotactic,2
es_wr_a1_13_9_13_atc,paratactic,2
es_wr_a1_13_9_13_ccl,hypotactic,4
es_wr_a1_13_9_13_lgv,hypotactic,2
es_wr_a1_13_9_13_orc,hypotactic,2
es_wr_a1_13_9_13_orc,paratactic,4
es_wr_a1_13_unknown_13_db,hypotactic,2
es_wr_a1_13_unknown_13_db,paratactic,2
es_wr_a1_14_11_13_itm,hypotactic,2
es_wr_a1_14_11_13_lmn,hypotactic,3
es_wr_a1_14_11_13_lmn,paratactic,1
es_wr_a1_14_12_13_darb,hypotactic,3
es_wr_a1_14_12_13_darb,paratactic,3
es_wr_a1_14_3_13_tmh,hypotactic,2
es_wr_a1_14_3_13_vps,hypotactic,3
es_wr_a1_14_4_13_fcv,hypotactic,2
es_wr_a1_14_4_13_fcv,paratactic,1
es_wr_a1_14_4_13_pam,hypotactic,4
es_wr_a1_14_4_13_pam,paratactic,6
es_wr_a1_14_5_13_pavg,hypotactic,3
es_wr_a1_14_6_13_cmj,hypotactic,2
es_wr_a1_14_6_13_msb,hypotactic,2
es_wr_a1_14_6_13_msb,paratactic,3
es_wr_a1_14_6_13_svp,hypotactic,2
es_wr_a1_14_6_13_svp,paratactic,4
es_wr_a1_14_6_13_tac,hypotactic,2
es_wr_a1_14_7_13_asc,hypotactic,2
es_wr_a1_14_7_13_asc,paratactic,2
es_wr_a1_14_7_13_jls,hypotactic,2
es_wr_a1_14_7_13_vpr,hypotactic,3
es_wr_a1_14_8_13_agn,hypotactic,4
es_wr_a1_14_8_13_agn,paratactic,3
es_wr_a1_14_8_13_ajr,hypotactic,4
es_wr_a1_14_8_13_ajr,paratactic,3
es_wr_a1_14_8_13_ama,hypotactic,2
es_wr_a1_14_8_13_amb,hypotactic,2
es_wr_a1_14_8_13_apa,hypotactic,2
es_wr_a1_14_8_13_apa,paratactic,2
es_wr_a1_14_8_13_fyj,hypotactic,2
es_wr_a1_14_8_13_fyj,paratactic,1
es_wr_a1_14_9_13_mamg,hypotactic,2
es_wr_a1_14_9_13_mv,hypotactic,2
es_wr_a1_14_unknown_13_asc,hypotactic,3
es_wr_a1_14_unknown_13_asc,paratactic,1
es_wr_a1_15_10_13_agt,hypotactic,2
es_wr_a1_15_10_13_aln,hypotactic,3
es_wr_a1_15_10_13_aln,paratactic,2
es_wr_a1_15_10_13_pgr,hypotactic,3
es_wr_a1_15_11_13_eec,hypotactic,3
es_wr_a1_15_11_13_eec,paratactic,1
es_wr_a1_15_12_13_mbg,hypotactic,2
es_wr_a1_15_12_13_tgt,hypotactic,2
es_wr_a1_15_12_13_tgt,paratactic,3
es_wr_a1_15_12_2_m,hypotactic,5
es_wr_a1_15_12_2_m,paratactic,1
es_wr_a1_15_5_13_arp,hypotactic,2
es_wr_a1_15_5_13_arp,paratactic,4
es_wr_a1_15_5_13_dca,hypotactic,2
es_wr_a1_15_5_13_mvc,hypotactic,2
es_wr_a1_15_5_13_mvc,paratactic,1
es_wr_a1_15_5_2_gsc,hypotactic,6
es_wr_a1_15_5_2_gsc,paratactic,2
es_wr_a1_15_6_13_alb,hypotactic,3
es_wr_a1_15_7_13_cau,hypotactic,2
es_wr_a1_15_7_13_cau,paratactic,2
es_wr_a1_15_7_13_jrr,hypotactic,5
es_wr_a1_15_7_13_jrr,paratactic,3
es_wr_a1_15_7_13_lcha,hypotactic,3
es_wr_a1_15_7_13_lcha,paratactic,2
es_wr_a1_15_8_13_csf,hypotactic,2
es_wr_a1_15_8_13_csf,paratactic,2
es_wr_a1_15_9_13_aha,hypotactic,2
es_wr_a1_15_9_13_aha,paratactic,1
es_wr_a1_15_9_13_ajmm,hypotactic,4
es_wr_a1_15_9_13_imr,hypotactic,2
es_wr_a1_15_9_13_imr,paratactic,1
es_wr_a1_15_9_13_mpb,hypotactic,5
es_wr_a1_15_9_13_mpb,paratactic,3
es_wr_a1_15_unknown_13_spo,hypotactic,2
es_wr_a1_15_unknown_13_spo,paratactic,1
es_wr_a1_16_10_13_emm,hypotactic,2
es_wr_a1_16_10_13_esf,hypotactic,2
es_wr_a1_16_10_13_esf,paratactic,5
es_wr_a1_16_10_13_jip,hypotactic,4
es_wr_a1_16_10_13_jpf,hypotactic,2
es_wr_a1_16_10_13_jpf,paratactic,1
es_wr_a1_16_10_13_ssm,hypotactic,3
es_wr_a1_16_10_13_ssm,paratactic,1
es_wr_a1_16_11_13_jap,hypotactic,3
es_wr_a1_16_11_13_jap,paratactic,7
es_wr_a1_16_11_13_mlv,hypotactic,4
es_wr_a1_16_11_13_mlv,paratactic,7
es_wr_a1_16_11_13_mvg,hypotactic,2
es_wr_a1_16_12_13_itc,hypotactic,3
es_wr_a1_16_6_13_aub,hypotactic,2
es_wr_a1_16_6_13_nmg,hypotactic,5
es_wr_a1_16_6_13_nmg,paratactic,2
es_wr_a1_16_7_13_esl,hypotactic,2
es_wr_a1_16_7_13_esl,paratactic,3
es_wr_a1_16_8_13_anp,hypotactic,3
es_wr_a1_16_8_13_cmm,hypotactic,2
es_wr_a1_16_8_13_cmm,paratactic,5
es_wr_a1_16_8_13_eqg,hypotactic,3
es_wr_a1_16_8_13_eqg,paratactic,5
es_wr_a1_17_10_13_aem,hypotactic,2
es_wr_a1_17_10_13_ee,hypotactic,4
es_wr_a1_17_10_13_emc,hypotactic,2
es_wr_a1_17_10_13_lmm,hypotactic,3
es_wr_a1_17_10_13_mdhg,hypotactic,2
es_wr_a1_17_10_13_mdhg,paratactic,4
es_wr_a1_17_10_13_mmc,hypotactic,3
es_wr_a1_17_10_13_mmc,paratactic,2
es_wr_a1_17_10_13_vcm,hypotactic,3
es_wr_a1_17_10_13_vcm,paratactic,1
es_wr_a1_17_11_13_ase,hypotactic,4
es_wr_a1_17_11_13_ase,paratactic,2
es_wr_a1_17_11_13_mag,hypotactic,2
es_wr_a1_17_11_13_mag,paratactic,3
es_wr_a1_17_11_14_mps,hypotactic,5
es_wr_a1_17_11_14_mps,paratactic,2
es_wr_a1_17_12_13_lmc,hypotactic,2
es_wr_a1_17_13_13_ajm,hypotactic,2
es_wr_a1_17_13_13_ajm,paratactic,1
es_wr_a1_17_14_13_ffc,hypotactic,2
es_wr_a1_17_7_13_aac,hypotactic,2
es_wr_a1_17_7_13_aac,paratactic,2
es_wr_a1_17_7_13_jjg,hypotactic,2
es_wr_a1_17_7_13_lad,hypotactic,3
es_wr_a1_17_7_13_lad,paratactic,3
es_wr_a1_17_7_13_rmm,hypotactic,4
es_wr_a1_17_7_13_rmm,paratactic,3
es_wr_a1_17_7_13_rvc,hypotactic,2
es_wr_a1_17_9_13_dga,hypotactic,2
es_wr_a1_17_9_13_ecv,hypotactic,5
es_wr_a1_17_9_13_ecv,paratactic,2
es_wr_a1_17_9_13_mag,hypotactic,2
es_wr_a1_17_9_13_mag,paratactic,3
es_wr_a1_17_unknown_13_cmp,hypotactic,3
es_wr_a1_17_unknown_13_cmp,paratactic,1
es_wr_a1_18_10_13_barbi,hypotactic,2
es_wr_a1_18_10_13_cmm,hypotactic,3
es_wr_a1_18_10_13_cmm,paratactic,3
es_wr_a1_18_10_13_jl,hypotactic,4
es_wr_a1_18_10_13_jl,paratactic,3
es_wr_a1_18_10_13_sbm,hypotactic,2
es_wr_a1_18_11_13_lmej,hypotactic,4
es_wr_a1_18_11_3_cec,hypotactic,5
es_wr_a1_18_12_13_bbs,hypotactic,2
es_wr_a1_18_12_13_cvg,hypotactic,2
es_wr_a1_18_12_13_jmg,hypotactic,2
es_wr_a1_18_12_13_vdm,hypotactic,3
es_wr_a1_18_12_13_vdm,paratactic,1
es_wr_a1_18_12_14_mgp,hypotactic,4
es_wr_a1_18_12_14_mgp,paratactic,8
es_wr_a1_18_13_13_cmm,hypotactic,2
es_wr_a1_18_13_13_cmm,paratactic,1
es_wr_a1_18_15_2_mr,hypotactic,5
es_wr_a1_18_15_2_mr,paratactic,3
es_wr_a1_18_1_3_vg,hypotactic,3
es_wr_a1_18_1_3_vg,paratactic,4
es_wr_a1_18_7_13_emp,hypotactic,2
es_wr_a1_18_7_13_emp,paratactic,1
es_wr_a1_18_8_13_lal,hypotactic,3
es_wr_a1_18_8_13_lal,paratactic,2
es_wr_a1_18_8_13_ycp,hypotactic,2
es_wr_a1_18_8_3_mp,hypotactic,3
es_wr_a1_18_8_3_mp,paratactic,2
es_wr_a1_18_9_13_com,hypotactic,2
es_wr_a1_18_unknown_13_am,hypotactic,2
es_wr_a1_19_10_3_arr,hypotactic,4
es_wr_a1_19_10_3_mmj,hypotactic,4
es_wr_a1_19_11_13_mlr,hypotactic,2
es_wr_a1_19_11_14_apm,hypotactic,6
es_wr_a1_19_11_14_apm,paratactic,4
es_wr_a1_19_12_13_lfb,hypotactic,2
es_wr_a1_19_12_13_lfb,paratactic,1
es_wr_a1_19_12_13_mch,hypotactic,2
es_wr_a1_19_12_13_mch,paratactic,2
es_wr_a1_19_12_14_aimf,hypotactic,2
es_wr_a1_19_12_14_aimf,paratactic,3
es_wr_a1_19_12_14_etq,hypotactic,3
es_wr_a1_19_12_14_etq,paratactic,1
es_wr_a1_19_12_14_mgg,hypotactic,4
es_wr_a1_19_12_14_nrr,hypotactic,2
es_wr_a1_19_12_14_nrr,paratactic,5
es_wr_a1_19_13_13_ara,hypotactic,3
es_wr_a1_19_13_13_ara,paratactic,1
es_wr_a1_19_13_13_csl,hypotactic,3
es_wr_a1_19_13_13_csl,paratactic,1
es_wr_a1_19_13_13_esl,hypotactic,4
es_wr_a1_19_13_13_esl,paratactic,3
es_wr_a1_19_13_14_cjc,hypotactic,3
es_wr_a1_19_13_3_rpr,hypotactic,3
es_wr_a1_19_14_3_dgc,hypotactic,2
es_wr_a1_19_14_3_dgc,paratactic,1
es_wr_a1_19_15_14_mgc,hypotactic,5
es_wr_a1_19_16_3_phm,hypotactic,3
es_wr_a1_19_16_3_phm,paratactic,3
es_wr_a1_19_3_3_sch,hypotactic,7
es_wr_a1_19_3_3_sch,paratactic,3
